NoteNumber,EmployeeNumber,LocationType,LocationCode,GrossPay,Deductions,NetPay,ActualGrossPay,,Servicetype,EmployeeType,ServiceStatus,CentreCode,TotalPaidDays,,,,,,,,
200001-EPC-20070212-00003,61132,1,15005,196,20,176,196,,2,1,4,15,3.6,,,,,,,,
200001-EPC-20070212-00003,61133,1,15005,93,9,84,93,,2,1,4,15,1.7,,,,,,,,
200001-EPC-20070212-00003,61134,1,15005,157,16,141,157,,2,1,4,15,2.9,,,,,,,,
200001-EPC-20070212-00003,61136,1,15005,179,18,161,179,,2,1,4,15,3.3,,,,,,,,
200001-EPC-20070212-00003,61138,1,15005,97,10,87,97,,2,1,4,15,1.8,,,,,,,,
200001-EPC-20070212-00003,61139,1,15005,157,16,141,157,,2,1,4,15,2.9,,,,,,,,
200001-EPC-20070212-00003,61140,1,15005,152,15,137,152,,2,1,4,15,2.8,,,,,,,,
200001-EPC-20070212-00003,61141,1,15012,196,20,176,196,,2,1,4,15,3.6,,,,,,,,
200001-EPC-20070212-00003,61142,1,15005,190,19,171,190,,2,1,4,15,3.5,,,,,,,,
200001-EPC-20070212-00003,61143,1,15005,147,15,132,147,,2,1,4,15,2.7,,,,,,,,
200001-EPC-20070212-00003,61144,1,15005,190,19,171,190,,2,1,4,15,3.5,,,,,,,,
200001-EPC-20070212-00003,61145,1,15005,196,20,176,196,,2,1,4,15,3.6,,,,,,,,
200001-EPC-20070212-00003,61147,1,15008,152,15,137,152,,2,1,4,15,2.8,,,,,,,,
200001-EPC-20070212-00003,61148,1,15005,93,9,84,93,,2,1,4,15,1.7,,,,,,,,
200001-EPC-20070212-00003,61149,1,15005,109,11,98,109,,2,1,4,15,2,,,,,,,,
200001-EPC-20070212-00003,61150,1,15005,184,18,166,184,,2,1,4,15,3.4,,,,,,,,
200001-EPC-20070212-00003,61151,1,15005,196,20,176,196,,2,1,4,15,3.6,,,,,,,,
200001-EPC-20070212-00003,61152,1,15005,157,16,141,157,,2,1,4,15,2.9,,,,,,,,
200001-EPC-20070212-00003,61153,1,15012,190,19,171,190,,2,1,4,15,3.5,,,,,,,,
200001-EPC-20070212-00003,61157,1,15005,190,19,171,190,,2,1,4,15,3.5,,,,,,,,
200001-EPC-20070212-00003,61158,1,15012,179,18,161,179,,2,1,4,15,3.3,,,,,,,,
200001-EPC-20070212-00003,61159,1,15008,179,18,161,179,,2,1,4,15,3.3,,,,,,,,
200001-EPC-20070212-00003,61161,1,15005,109,11,98,109,,2,1,4,15,2,,,,,,,,
200001-EPC-20070212-00003,61162,1,15005,190,19,171,190,,2,1,4,15,3.5,,,,,,,,
200001-EPC-20070212-00003,61164,1,15005,196,20,176,196,,2,1,4,15,3.6,,,,,,,,
200001-EPC-20070212-00003,61165,1,15012,157,16,141,157,,2,1,4,15,2.9,,,,,,,,
200001-EPC-20070212-00003,61166,1,15005,184,18,166,184,,2,1,4,15,3.4,,,,,,,,
200001-EPC-20070212-00003,61168,1,15008,223,22,201,223,,2,1,4,15,4.1,,,,,,,,
200001-EPC-20070212-00003,61171,1,15009,190,19,171,190,,2,1,4,15,3.5,,,,,,,,
200001-EPC-20070212-00003,61172,1,15009,196,20,176,196,,2,1,4,15,3.6,,,,,,,,
200001-EPC-20070212-00003,61173,1,15009,179,18,161,179,,2,1,4,15,3.3,,,,,,,,
200001-EPC-20070212-00003,61174,1,15012,217,22,195,217,,2,1,4,15,4,,,,,,,,
200001-EPC-20070212-00003,61175,1,15012,179,18,161,179,,2,1,4,15,3.3,,,,,,,,
200001-EPC-20070212-00003,61177,1,15012,206,21,185,206,,2,1,4,15,3.8,,,,,,,,
200001-EPC-20070212-00003,61178,1,15012,223,22,201,223,,2,1,4,15,4.1,,,,,,,,
200001-EPC-20070212-00003,61180,1,15008,217,22,195,217,,2,1,4,15,4,,,,,,,,
200001-EPC-20070212-00003,61181,1,15008,147,15,132,147,,2,1,4,15,2.7,,,,,,,,
200001-EPC-20070212-00003,61182,1,15008,212,21,191,212,,2,1,4,15,3.9,,,,,,,,
200001-EPC-20070212-00003,61184,1,15008,212,21,191,212,,2,1,4,15,3.9,,,,,,,,
200001-EPC-20070212-00003,61185,1,15008,152,15,137,152,,2,1,4,15,2.8,,,,,,,,
200001-EPC-20070212-00003,61186,1,15008,157,16,141,157,,2,1,4,15,2.9,,,,,,,,
200001-EPC-20070212-00003,61187,1,15008,217,22,195,217,,2,1,4,15,4,,,,,,,,
200001-EPC-20070212-00003,61188,1,15008,174,17,157,174,,2,1,4,15,3.2,,,,,,,,
200001-EPC-20070212-00003,61189,1,15014,228,23,205,228,,2,1,4,15,4.2,,,,,,,,
200001-EPC-20070212-00003,71872,1,15003,114,11,103,114,,2,1,4,15,2.1,,,,,,,,
200001-EPC-20070212-00003,71873,1,15003,169,17,152,169,,2,1,4,15,3.1,,,,,,,,
200001-EPC-20070212-00003,71874,1,15004,217,22,195,217,,2,1,4,15,4,,,,,,,,
200001-EPC-20070212-00003,71875,1,15003,174,17,157,174,,2,1,4,15,3.2,,,,,,,,
200001-EPC-20070212-00003,71876,1,15004,97,10,87,97,,2,1,4,15,1.8,,,,,,,,
200001-EPC-20070212-00003,71877,1,15004,223,22,201,223,,2,1,4,15,4.1,,,,,,,,
200001-EPC-20070212-00003,71878,1,15004,120,12,108,120,,2,1,4,15,2.2,,,,,,,,
200001-EPC-20070212-00003,71879,1,15004,184,18,166,184,,2,1,4,15,3.4,,,,,,,,
200001-EPC-20070212-00003,71880,1,15004,223,22,201,223,,2,1,4,15,4.1,,,,,,,,
200001-EPC-20070212-00003,71881,1,15004,196,20,176,196,,2,1,4,15,3.6,,,,,,,,
200001-EPC-20070212-00003,71882,1,15003,43,4,39,43,,2,1,4,15,0.8,,,,,,,,
200001-EPC-20070212-00003,71883,1,15005,163,16,147,163,,2,1,4,15,3,,,,,,,,
200001-EPC-20070212-00003,71884,1,15005,196,20,176,196,,2,1,4,15,3.6,,,,,,,,
200001-EPC-20070212-00003,71885,1,15005,103,10,93,103,,2,1,4,15,1.9,,,,,,,,
200001-EPC-20070212-00003,71886,1,15005,152,15,137,152,,2,1,4,15,2.8,,,,,,,,
200001-EPC-20070212-00003,71888,1,15007,87,9,78,87,,2,1,4,15,1.6,,,,,,,,
200001-EPC-20070212-00003,71889,1,15007,120,12,108,120,,2,1,4,15,2.2,,,,,,,,
200001-EPC-20070212-00003,71891,1,15007,184,18,166,184,,2,1,4,15,3.4,,,,,,,,
200001-EPC-20070212-00003,71892,1,15007,250,25,225,250,,2,1,4,15,4.6,,,,,,,,
200001-EPC-20070212-00003,71893,1,15007,174,17,157,174,,2,1,4,15,3.2,,,,,,,,
200001-EPC-20070212-00003,71894,1,15007,206,21,185,206,,2,1,4,15,3.8,,,,,,,,
200001-EPC-20070212-00003,71895,1,15008,141,14,127,141,,2,1,4,15,2.6,,,,,,,,
200001-EPC-20070212-00003,71896,1,15008,169,17,152,169,,2,1,4,15,3.1,,,,,,,,
200001-EPC-20070212-00003,71897,1,15008,217,22,195,217,,2,1,4,15,4,,,,,,,,
200001-EPC-20070212-00003,71898,1,15008,223,22,201,223,,2,1,4,15,4.1,,,,,,,,
200001-EPC-20070212-00003,71899,1,15008,130,13,117,130,,2,1,4,15,2.4,,,,,,,,
200001-EPC-20070212-00003,71900,1,15009,190,19,171,190,,2,1,4,15,3.5,,,,,,,,
200001-EPC-20070212-00003,71901,1,15008,103,10,93,103,,2,1,4,15,1.9,,,,,,,,
200001-EPC-20070212-00003,71902,1,15008,196,20,176,196,,2,1,4,15,3.6,,,,,,,,
200001-EPC-20070212-00003,71903,1,15008,196,20,176,196,,2,1,4,15,3.6,,,,,,,,
200001-EPC-20070212-00003,71905,1,15009,190,19,171,190,,2,1,4,15,3.5,,,,,,,,
200001-EPC-20070212-00003,71906,1,15009,184,18,166,184,,2,1,4,15,3.4,,,,,,,,
200001-EPC-20070212-00003,71907,1,15009,196,20,176,196,,2,1,4,15,3.6,,,,,,,,
200001-EPC-20070212-00003,71909,1,15009,147,15,132,147,,2,1,4,15,2.7,,,,,,,,
200001-EPC-20070212-00003,71910,1,15009,130,13,117,130,,2,1,4,15,2.4,,,,,,,,
200001-EPC-20070212-00003,71911,1,15009,179,18,161,179,,2,1,4,15,3.3,,,,,,,,
200001-EPC-20070212-00003,71912,1,15009,190,19,171,190,,2,1,4,15,3.5,,,,,,,,
200001-EPC-20070212-00003,71913,1,15012,124,12,112,124,,2,1,4,15,2.3,,,,,,,,
200001-EPC-20070212-00003,71914,1,15012,228,23,205,228,,2,1,4,15,4.2,,,,,,,,
200001-EPC-20070212-00003,71915,1,15012,184,18,166,184,,2,1,4,15,3.4,,,,,,,,
200001-EPC-20070212-00003,71916,1,15012,152,15,137,152,,2,1,4,15,2.8,,,,,,,,
200001-EPC-20070212-00003,71917,1,15012,163,16,147,163,,2,1,4,15,3,,,,,,,,
200001-EPC-20070212-00003,71918,1,15012,109,11,98,109,,2,1,4,15,2,,,,,,,,
200001-EPC-20070212-00003,71919,1,15012,169,17,152,169,,2,1,4,15,3.1,,,,,,,,
200001-EPC-20070212-00003,71920,1,15012,157,16,141,157,,2,1,4,15,2.9,,,,,,,,
200001-EPC-20070212-00003,71922,1,15008,114,11,103,114,,2,1,4,15,2.1,,,,,,,,
200001-EPC-20070212-00003,71923,1,15008,27,3,24,27,,2,1,4,15,0.5,,,,,,,,
200001-EPC-20070212-00003,71924,1,15008,217,22,195,217,,2,1,4,15,4,,,,,,,,
200001-EPC-20070212-00003,71925,1,15008,179,18,161,179,,2,1,4,15,3.3,,,,,,,,
200001-EPC-20070212-00003,71926,1,15008,184,18,166,184,,2,1,4,15,3.4,,,,,,,,
200001-EPC-20070212-00003,71927,1,15008,174,17,157,174,,2,1,4,15,3.2,,,,,,,,
200001-EPC-20070212-00003,71928,1,15008,174,17,157,174,,2,1,4,15,3.2,,,,,,,,
200001-EPC-20070212-00003,71929,1,15005,179,18,161,179,,2,1,4,15,3.3,,,,,,,,
200001-EPC-20070212-00003,71930,1,15008,201,20,181,201,,2,1,4,15,3.7,,,,,,,,
200001-EPC-20070212-00003,71931,1,15008,201,20,181,201,,2,1,4,15,3.7,,,,,,,,
200001-EPC-20070212-00003,71932,1,15008,87,9,78,87,,2,1,4,15,1.6,,,,,,,,
200001-EPC-20070212-00003,71933,1,15003,190,19,171,190,,2,1,4,15,3.5,,,,,,,,
200001-EPC-20070212-00003,301210,1,15012,956,0,956,956,,2,1,2,15,8,,,,,,,,
200001-EPC-20070212-00003,302210,1,15003,945,0,945,945,,2,1,2,15,8,,,,,,,,
200001-EPC-20070212-00003,303043,1,15007,206,0,206,206,,2,1,2,15,3.8,,,,,,,,
200001-EPC-20070212-00003,303120,1,15005,2422,0,2422,2422,,2,1,2,15,8,,,,,,,,
200001-EPC-20070212-00003,303271,1,15014,695,0,695,695,,2,1,2,15,8,,,,,,,,
200001-EPC-20070212-00003,307987,1,15009,223,0,223,223,,2,1,2,15,4.1,,,,,,,,
200001-EPC-20070212-00003,329707,1,15004,179,0,179,179,,2,1,2,15,3.3,,,,,,,,
200001-EPC-20070212-00003,336843,1,15008,477,0,477,477,,2,1,2,15,8,,,,,,,,
200001-EPC-20070212-00004,5156,1,15012,260,26,234,260,,2,1,4,15,4.8,,,,,,,,
200001-EPC-20070212-00004,5157,1,15008,244,24,220,244,,2,1,4,15,4.5,,,,,,,,
200001-EPC-20070212-00004,5190,1,15008,217,22,195,217,,2,1,4,15,4,,,,,,,,
200001-EPC-20070212-00004,5195,1,15012,179,18,161,179,,2,1,4,15,3.3,,,,,,,,
200001-EPC-20070212-00004,5197,1,15008,266,27,239,266,,2,1,4,15,4.9,,,,,,,,
200001-EPC-20070212-00004,5223,1,15012,190,19,171,190,,2,1,4,15,3.5,,,,,,,,
200001-EPC-20070212-00004,5225,1,15008,60,6,54,60,,2,1,4,15,1.1,,,,,,,,
200001-EPC-20070212-00004,5227,1,15008,114,11,103,114,,2,1,4,15,2.1,,,,,,,,
200001-EPC-20070212-00004,5235,1,15008,217,22,195,217,,2,1,4,15,4,,,,,,,,
200001-EPC-20070212-00004,5269,1,15008,271,27,244,271,,2,1,4,15,5,,,,,,,,
200001-EPC-20070212-00004,5285,1,15003,184,18,166,184,,2,1,4,15,3.4,,,,,,,,
200001-EPC-20070212-00004,5295,1,15008,223,22,201,223,,2,1,4,15,4.1,,,,,,,,
200001-EPC-20070212-00004,5297,1,15008,103,10,93,103,,2,1,4,15,1.9,,,,,,,,
200001-EPC-20070212-00004,5301,1,15012,212,21,191,212,,2,1,4,15,3.9,,,,,,,,
200001-EPC-20070212-00004,5321,1,15003,136,14,122,136,,2,1,4,15,2.5,,,,,,,,
200001-EPC-20070212-00004,5341,1,15003,190,19,171,190,,2,1,4,15,3.5,,,,,,,,
200001-EPC-20070212-00004,5393,1,15012,184,18,166,184,,2,1,4,15,3.4,,,,,,,,
200001-EPC-20070212-00004,5406,1,15014,256,26,230,256,,2,1,4,15,4.7,,,,,,,,
200001-EPC-20070212-00004,5431,1,15014,228,23,205,228,,2,1,4,15,4.2,,,,,,,,
200001-EPC-20070212-00004,5710,1,15009,206,21,185,206,,2,1,4,15,3.8,,,,,,,,
200001-EPC-20070212-00004,5727,1,15004,283,28,255,283,,2,1,4,15,5.2,,,,,,,,
200001-EPC-20070212-00004,6175,1,15004,201,20,181,201,,2,1,4,15,3.7,,,,,,,,
200001-EPC-20070212-00004,6863,1,15003,114,11,103,114,,2,1,4,15,2.1,,,,,,,,
200001-EPC-20070212-00004,6875,1,15008,66,7,59,66,,2,1,4,15,1.2,,,,,,,,
200001-EPC-20070212-00004,6896,1,15004,223,22,201,223,,2,1,4,15,4.1,,,,,,,,
200001-EPC-20070212-00004,6906,1,15009,217,22,195,217,,2,1,4,15,4,,,,,,,,
200001-EPC-20070212-00004,6908,1,15008,256,26,230,256,,2,1,4,15,4.7,,,,,,,,
200001-EPC-20070212-00004,6952,1,15003,206,21,185,206,,2,1,4,15,3.8,,,,,,,,
200001-EPC-20070212-00004,6965,1,15012,163,16,147,163,,2,1,4,15,3,,,,,,,,
200001-EPC-20070212-00004,6976,1,15004,70,7,63,70,,2,1,4,15,1.3,,,,,,,,
200001-EPC-20070212-00004,6987,1,15014,27,3,24,27,,2,1,4,15,0.5,,,,,,,,
200001-EPC-20070212-00004,6996,1,15012,190,19,171,190,,2,1,4,15,3.5,,,,,,,,
200001-EPC-20070212-00004,7001,1,15014,212,21,191,212,,2,1,4,15,3.9,,,,,,,,
200001-EPC-20070212-00004,9629,1,15005,157,16,141,157,,2,1,4,15,2.9,,,,,,,,
200001-EPC-20070212-00004,9643,1,15003,223,22,201,223,,2,1,4,15,4.1,,,,,,,,
200001-EPC-20070212-00004,9777,1,15008,244,24,220,244,,2,1,4,15,4.5,,,,,,,,
200001-EPC-20070212-00004,9979,1,15008,304,30,274,304,,2,1,4,15,5.6,,,,,,,,
200001-EPC-20070212-00004,10773,1,15003,163,16,147,163,,2,1,4,15,3,,,,,,,,
200001-EPC-20070212-00004,10785,1,15009,124,12,112,124,,2,1,4,15,2.3,,,,,,,,
200001-EPC-20070212-00004,10796,1,15003,184,18,166,184,,2,1,4,15,3.4,,,,,,,,
200001-EPC-20070212-00004,10809,1,15009,212,21,191,212,,2,1,4,15,3.9,,,,,,,,
200001-EPC-20070212-00004,10829,1,15014,239,24,215,239,,2,1,4,15,4.4,,,,,,,,
200001-EPC-20070212-00004,10830,1,15014,93,9,84,93,,2,1,4,15,1.7,,,,,,,,
200001-EPC-20070212-00004,10838,1,15014,163,16,147,163,,2,1,4,15,3,,,,,,,,
200001-EPC-20070212-00004,10842,1,15012,212,21,191,212,,2,1,4,15,3.9,,,,,,,,
200001-EPC-20070212-00004,10849,1,15014,244,24,220,244,,2,1,4,15,4.5,,,,,,,,
200001-EPC-20070212-00004,10865,1,15003,217,22,195,217,,2,1,4,15,4,,,,,,,,
200001-EPC-20070212-00004,10868,1,15003,93,9,84,93,,2,1,4,15,1.7,,,,,,,,
200001-EPC-20070212-00004,10869,1,15007,120,12,108,120,,2,1,4,15,2.2,,,,,,,,
200001-EPC-20070212-00004,10872,1,15007,244,24,220,244,,2,1,4,15,4.5,,,,,,,,
200001-EPC-20070212-00004,10904,1,15007,287,29,258,287,,2,1,4,15,5.3,,,,,,,,
200001-EPC-20070212-00004,10915,1,15007,293,29,264,293,,2,1,4,15,5.4,,,,,,,,
200001-EPC-20070212-00004,10934,1,15007,244,24,220,244,,2,1,4,15,4.5,,,,,,,,
200001-EPC-20070212-00004,10946,1,15004,76,8,68,76,,2,1,4,15,1.4,,,,,,,,
200001-EPC-20070212-00004,10949,1,15007,250,25,225,250,,2,1,4,15,4.6,,,,,,,,
200001-EPC-20070212-00004,10967,1,15008,283,28,255,283,,2,1,4,15,5.2,,,,,,,,
200001-EPC-20070212-00004,10972,1,15008,217,22,195,217,,2,1,4,15,4,,,,,,,,
200001-EPC-20070212-00004,10986,1,15008,212,21,191,212,,2,1,4,15,3.9,,,,,,,,
200001-EPC-20070212-00004,11012,1,15008,271,27,244,271,,2,1,4,15,5,,,,,,,,
200001-EPC-20070212-00004,11017,1,15012,157,16,141,157,,2,1,4,15,2.9,,,,,,,,
200001-EPC-20070212-00004,11020,1,15008,124,12,112,124,,2,1,4,15,2.3,,,,,,,,
200001-EPC-20070212-00004,11028,1,15008,277,28,249,277,,2,1,4,15,5.1,,,,,,,,
200001-EPC-20070212-00004,11041,1,15009,223,22,201,223,,2,1,4,15,4.1,,,,,,,,
200001-EPC-20070212-00004,11043,1,15009,190,19,171,190,,2,1,4,15,3.5,,,,,,,,
200001-EPC-20070212-00004,11058,1,15009,228,23,205,228,,2,1,4,15,4.2,,,,,,,,
200001-EPC-20070212-00004,11070,1,15004,256,26,230,256,,2,1,4,15,4.7,,,,,,,,
200001-EPC-20070212-00004,11077,1,15004,33,3,30,33,,2,1,4,15,0.6,,,,,,,,
200001-EPC-20070212-00004,11081,1,15009,152,15,137,152,,2,1,4,15,2.8,,,,,,,,
200001-EPC-20070212-00004,11115,1,15007,287,29,258,287,,2,1,4,15,5.3,,,,,,,,
200001-EPC-20070212-00004,11117,1,15004,147,15,132,147,,2,1,4,15,2.7,,,,,,,,
200001-EPC-20070212-00004,11120,1,15003,196,20,176,196,,2,1,4,15,3.6,,,,,,,,
200001-EPC-20070212-00004,11143,1,15009,70,7,63,70,,2,1,4,15,1.3,,,,,,,,
200001-EPC-20070212-00004,11147,1,15009,223,22,201,223,,2,1,4,15,4.1,,,,,,,,
200001-EPC-20070212-00004,11152,1,15009,120,12,108,120,,2,1,4,15,2.2,,,,,,,,
200001-EPC-20070212-00004,11156,1,15009,190,19,171,190,,2,1,4,15,3.5,,,,,,,,
200001-EPC-20070212-00004,11157,1,15009,179,18,161,179,,2,1,4,15,3.3,,,,,,,,
200001-EPC-20070212-00004,11164,1,15009,130,13,117,130,,2,1,4,15,2.4,,,,,,,,
200001-EPC-20070212-00004,11165,1,15009,190,19,171,190,,2,1,4,15,3.5,,,,,,,,
200001-EPC-20070212-00004,27910,1,15009,109,11,98,109,,2,1,4,15,2,,,,,,,,
200001-EPC-20070212-00004,27922,1,15003,217,22,195,217,,2,1,4,15,4,,,,,,,,
200001-EPC-20070212-00004,27931,1,15009,184,18,166,184,,2,1,4,15,3.4,,,,,,,,
200001-EPC-20070212-00004,27933,1,15009,206,21,185,206,,2,1,4,15,3.8,,,,,,,,
200001-EPC-20070212-00004,27934,1,15009,223,22,201,223,,2,1,4,15,4.1,,,,,,,,
200001-EPC-20070212-00004,27948,1,15007,217,22,195,217,,2,1,4,15,4,,,,,,,,
200001-EPC-20070212-00004,27949,1,15004,250,25,225,250,,2,1,4,15,4.6,,,,,,,,
200001-EPC-20070212-00004,27958,1,15014,239,24,215,239,,2,1,4,15,4.4,,,,,,,,
200001-EPC-20070212-00004,27962,1,15014,256,26,230,256,,2,1,4,15,4.7,,,,,,,,
200001-EPC-20070212-00004,27964,1,15009,228,23,205,228,,2,1,4,15,4.2,,,,,,,,
200001-EPC-20070212-00004,27965,1,15014,256,26,230,256,,2,1,4,15,4.7,,,,,,,,
200001-EPC-20070212-00004,27970,1,15014,256,26,230,256,,2,1,4,15,4.7,,,,,,,,
200001-EPC-20070212-00004,27971,1,15003,184,18,166,184,,2,1,4,15,3.4,,,,,,,,
200001-EPC-20070212-00004,27973,1,15014,256,26,230,256,,2,1,4,15,4.7,,,,,,,,
200001-EPC-20070212-00004,27976,1,15004,239,24,215,239,,2,1,4,15,4.4,,,,,,,,
200001-EPC-20070212-00004,27986,1,15007,201,20,181,201,,2,1,4,15,3.7,,,,,,,,
200001-EPC-20070212-00004,27998,1,15007,228,23,205,228,,2,1,4,15,4.2,,,,,,,,
200001-EPC-20070212-00004,28000,1,15007,283,28,255,283,,2,1,4,15,5.2,,,,,,,,
200001-EPC-20070212-00004,28001,1,15007,299,30,269,299,,2,1,4,15,5.5,,,,,,,,
200001-EPC-20070212-00004,28004,1,15007,244,24,220,244,,2,1,4,15,4.5,,,,,,,,
200001-EPC-20070212-00004,28008,1,15003,217,22,195,217,,2,1,4,15,4,,,,,,,,
200001-EPC-20070212-00004,28011,1,15012,228,23,205,228,,2,1,4,15,4.2,,,,,,,,
200001-EPC-20070212-00004,28015,1,15012,184,18,166,184,,2,1,4,15,3.4,,,,,,,,
200001-EPC-20070212-00004,28023,1,15008,283,28,255,283,,2,1,4,15,5.2,,,,,,,,
200001-EPC-20070212-00004,28024,1,15008,244,24,220,244,,2,1,4,15,4.5,,,,,,,,
200001-EPC-20070212-00004,28033,1,15008,217,22,195,217,,2,1,4,15,4,,,,,,,,
200001-EPC-20070212-00004,28049,1,15008,250,25,225,250,,2,1,4,15,4.6,,,,,,,,
200001-EPC-20070212-00004,28050,1,15008,277,28,249,277,,2,1,4,15,5.1,,,,,,,,
200001-EPC-20070212-00004,28052,1,15008,169,17,152,169,,2,1,4,15,3.1,,,,,,,,
200001-EPC-20070212-00004,28060,1,15008,206,21,185,206,,2,1,4,15,3.8,,,,,,,,
200001-EPC-20070212-00004,28064,1,15008,260,26,234,260,,2,1,4,15,4.8,,,,,,,,
200001-EPC-20070212-00004,28071,1,15014,260,26,234,260,,2,1,4,15,4.8,,,,,,,,
200001-EPC-20070212-00004,28074,1,15007,152,15,137,152,,2,1,4,15,2.8,,,,,,,,
200001-EPC-20070212-00004,28082,1,15012,266,27,239,266,,2,1,4,15,4.9,,,,,,,,
200001-EPC-20070212-00004,28087,1,15008,184,18,166,184,,2,1,4,15,3.4,,,,,,,,
200001-EPC-20070212-00004,28099,1,15012,266,27,239,266,,2,1,4,15,4.9,,,,,,,,
200001-EPC-20070212-00004,28114,1,15008,217,22,195,217,,2,1,4,15,4,,,,,,,,
200001-EPC-20070212-00004,28127,1,15004,233,23,210,233,,2,1,4,15,4.3,,,,,,,,
200001-EPC-20070212-00004,28138,1,15009,157,16,141,157,,2,1,4,15,2.9,,,,,,,,
200001-EPC-20070212-00004,28143,1,15005,206,21,185,206,,2,1,4,15,3.8,,,,,,,,
200001-EPC-20070212-00004,28144,1,15009,223,22,201,223,,2,1,4,15,4.1,,,,,,,,
200001-EPC-20070212-00004,28149,1,15009,130,13,117,130,,2,1,4,15,2.4,,,,,,,,
200001-EPC-20070212-00004,28154,1,15003,196,20,176,196,,2,1,4,15,3.6,,,,,,,,
200001-EPC-20070212-00004,28160,1,15009,223,22,201,223,,2,1,4,15,4.1,,,,,,,,
200001-EPC-20070212-00004,28165,1,15003,228,23,205,228,,2,1,4,15,4.2,,,,,,,,
200001-EPC-20070212-00004,28166,1,15003,217,22,195,217,,2,1,4,15,4,,,,,,,,
200001-EPC-20070212-00004,28170,1,15009,190,19,171,190,,2,1,4,15,3.5,,,,,,,,
200001-EPC-20070212-00004,28183,1,15014,27,3,24,27,,2,1,4,15,0.5,,,,,,,,
200001-EPC-20070212-00004,31360,1,15007,287,29,258,287,,2,1,4,15,5.3,,,,,,,,
200001-EPC-20070212-00004,31362,1,15003,223,22,201,223,,2,1,4,15,4.1,,,,,,,,
200001-EPC-20070212-00004,31363,1,15014,190,19,171,190,,2,1,4,15,3.5,,,,,,,,
200001-EPC-20070212-00004,31367,1,15003,157,16,141,157,,2,1,4,15,2.9,,,,,,,,
200001-EPC-20070212-00004,31368,1,15009,223,22,201,223,,2,1,4,15,4.1,,,,,,,,
200001-EPC-20070212-00004,31369,1,15003,196,20,176,196,,2,1,4,15,3.6,,,,,,,,
200001-EPC-20070212-00004,31373,1,15003,120,12,108,120,,2,1,4,15,2.2,,,,,,,,
200001-EPC-20070212-00004,31374,1,15003,217,22,195,217,,2,1,4,15,4,,,,,,,,
200001-EPC-20070212-00004,31375,1,15003,124,12,112,124,,2,1,4,15,2.3,,,,,,,,
200001-EPC-20070212-00004,31383,1,15008,233,23,210,233,,2,1,4,15,4.3,,,,,,,,
200001-EPC-20070212-00004,31386,1,15012,293,29,264,293,,2,1,4,15,5.4,,,,,,,,
200001-EPC-20070212-00004,31404,1,15004,277,28,249,277,,2,1,4,15,5.1,,,,,,,,
200001-EPC-20070212-00004,31407,1,15009,228,23,205,228,,2,1,4,15,4.2,,,,,,,,
200001-EPC-20070212-00004,31409,1,15004,163,16,147,163,,2,1,4,15,3,,,,,,,,
200001-EPC-20070212-00004,31411,1,15012,212,21,191,212,,2,1,4,15,3.9,,,,,,,,
200001-EPC-20070212-00004,31413,1,15004,124,12,112,124,,2,1,4,15,2.3,,,,,,,,
200001-EPC-20070212-00004,31416,1,15004,206,21,185,206,,2,1,4,15,3.8,,,,,,,,
200001-EPC-20070212-00004,31419,1,15004,103,10,93,103,,2,1,4,15,1.9,,,,,,,,
200001-EPC-20070212-00004,31420,1,15004,233,23,210,233,,2,1,4,15,4.3,,,,,,,,
200001-EPC-20070212-00004,31423,1,15004,260,26,234,260,,2,1,4,15,4.8,,,,,,,,
200001-EPC-20070212-00004,31425,1,15004,76,8,68,76,,2,1,4,15,1.4,,,,,,,,
200001-EPC-20070212-00004,31431,1,15008,109,11,98,109,,2,1,4,15,2,,,,,,,,
200001-EPC-20070212-00004,31436,1,15008,283,28,255,283,,2,1,4,15,5.2,,,,,,,,
200001-EPC-20070212-00004,31438,1,15008,250,25,225,250,,2,1,4,15,4.6,,,,,,,,
200001-EPC-20070212-00004,31439,1,15008,260,26,234,260,,2,1,4,15,4.8,,,,,,,,
200001-EPC-20070212-00004,31444,1,15004,287,29,258,287,,2,1,4,15,5.3,,,,,,,,
200001-EPC-20070212-00004,31449,1,15008,93,9,84,93,,2,1,4,15,1.7,,,,,,,,
200001-EPC-20070212-00004,31452,1,15008,27,3,24,27,,2,1,4,15,0.5,,,,,,,,
200001-EPC-20070212-00004,31455,1,15008,60,6,54,60,,2,1,4,15,1.1,,,,,,,,
200001-EPC-20070212-00004,31458,1,15012,141,14,127,141,,2,1,4,15,2.6,,,,,,,,
200001-EPC-20070212-00004,31459,1,15009,223,22,201,223,,2,1,4,15,4.1,,,,,,,,
200001-EPC-20070212-00004,31463,1,15009,217,22,195,217,,2,1,4,15,4,,,,,,,,
200001-EPC-20070212-00004,31465,1,15009,152,15,137,152,,2,1,4,15,2.8,,,,,,,,
200001-EPC-20070212-00004,31485,1,15012,76,8,68,76,,2,1,4,15,1.4,,,,,,,,
200001-EPC-20070212-00004,31493,1,15003,136,14,122,136,,2,1,4,15,2.5,,,,,,,,
200001-EPC-20070212-00004,31495,1,15012,152,15,137,152,,2,1,4,15,2.8,,,,,,,,
200001-EPC-20070212-00004,31499,1,15012,260,26,234,260,,2,1,4,15,4.8,,,,,,,,
200001-EPC-20070212-00004,31502,1,15012,196,20,176,196,,2,1,4,15,3.6,,,,,,,,
200001-EPC-20070212-00004,31505,1,15012,27,3,24,27,,2,1,4,15,0.5,,,,,,,,
